Survived,Pclass,Age,Fare,FamSize,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,cabin_missing
1.0,3.0,5.0,12.475,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,31.265987289975474,7.7375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,43.0,211.3375,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,13.0,7.2292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,17.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,29.000000000000004,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,26.229521128145638,23.45,3.0000000000000004,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,18.0,7.4958,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,8.0,29.125,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,1.0,20.575,3.0000000000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,46.00000000000001,79.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,47.666666666666664,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,16.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,9.260820578505998,69.55,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,54.719623845517496,30.6958,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,39.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,49.0,25.9292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,31.0,8.6833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,30.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,30.0,24.15,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,34.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,31.0,26.25,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,10.999999999999998,120.0,3.0000000000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.41999999999999993,8.5167,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,27.0,6.975,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,31.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,18.0,7.775,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,39.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,33.0,53.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,26.0,7.8875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,39.0,24.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,35.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,6.0,31.275,6.000000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,30.5,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,23.000000000000004,7.925,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,31.0,37.0042,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,43.0,6.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,10.0,27.9,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,52.0,93.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,27.0,8.6625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,3.0,27.0,12.475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,2.0,39.6875,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,28.039755474477463,6.95,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,28.0,56.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,1.0,37.0042,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,29.000000000000004,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,62.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,15.0,14.4542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,0.83,18.75,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,26.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,23.000000000000004,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,18.0,8.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,39.0,83.1583,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,21.0,8.6625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.800000000000004,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,32.0,56.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,28.579411404345795,29.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,20.0,7.925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,16.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,30.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,34.5,6.4375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,17.0,8.6625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,42.0,7.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,23.975456541101856,69.55,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.0,7.8958,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,28.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,34.92935991266182,89.1042,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,4.0,31.275,6.000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,74.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,9.0,15.2458,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,16.0,39.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,43.99999999999999,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,18.0,9.35,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,45.0,164.8667,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,50.99999999999999,26.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,24.0,19.2583,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,26.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,41.0,14.1083,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,21.0,11.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,48.0,25.9292,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,9.260820578505998,69.55,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,24.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,42.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,27.0,13.8583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,31.0,50.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,33.0,9.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,4.0,11.1333,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,26.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,47.0,52.5542,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,33.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,47.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,28.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,15.0,7.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,20.0,9.8458,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,19.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,56.0,83.1583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,25.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,33.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,21.999999999999996,10.5167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,28.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,39.0,29.125,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,27.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,19.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,11.956252857300143,23.45,3.0000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,26.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,32.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
